Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521735770304, 64:f6:9d:3a:8f:f0, 02:00:00:00:00:00, -22
1521735770306, 64:f6:9d:3a:8f:f5, 02:00:00:00:00:00, -22
1521735770309, 64:f6:9d:3a:8f:f3, 02:00:00:00:00:00, -22
1521735770309, 64:f6:9d:3a:8f:f4, 02:00:00:00:00:00, -24
1521735770312, 64:f6:9d:3a:8f:fc, 02:00:00:00:00:00, -34
1521735770313, 64:f6:9d:37:9d:e5, 02:00:00:00:00:00, -47
1521735770314, 64:f6:9d:37:9d:e0, 02:00:00:00:00:00, -47
1521735770316, 64:f6:9d:37:9d:e4, 02:00:00:00:00:00, -48
1521735770317, 64:f6:9d:37:9d:e2, 02:00:00:00:00:00, -48
1521735770318, 64:f6:9d:37:a5:74, 02:00:00:00:00:00, -57
1521735770319, 64:f6:9d:37:a5:70, 02:00:00:00:00:00, -57
1521735770319, 64:f6:9d:37:a5:75, 02:00:00:00:00:00, -57
1521735770319, 64:f6:9d:37:a5:72, 02:00:00:00:00:00, -57
1521735770320, 64:f6:9d:37:a5:76, 02:00:00:00:00:00, -57
1521735770321, 64:f6:9d:48:ab:36, 02:00:00:00:00:00, -59
1521735770322, 64:f6:9d:48:ab:35, 02:00:00:00:00:00, -59
1521735770322, 64:f6:9d:48:ab:30, 02:00:00:00:00:00, -59
1521735770323, 64:f6:9d:48:ab:32, 02:00:00:00:00:00, -59
1521735770323, 64:f6:9d:48:ab:34, 02:00:00:00:00:00, -60
1521735770324, 64:f6:9d:37:9d:ea, 02:00:00:00:00:00, -61
1521735770324, 64:f6:9d:37:9d:ef, 02:00:00:00:00:00, -61
1521735770325, 64:f6:9d:37:9d:ec, 02:00:00:00:00:00, -61
1521735770325, 64:f6:9d:37:9d:eb, 02:00:00:00:00:00, -62
1521735770325, 64:f6:9d:37:9d:ed, 02:00:00:00:00:00, -62
1521735770326, 64:f6:9d:37:9d:e9, 02:00:00:00:00:00, -62
1521735770326, 64:f6:9d:21:59:64, 02:00:00:00:00:00, -63
1521735770327, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -63
1521735770327, 64:f6:9d:21:59:62, 02:00:00:00:00:00, -63
1521735770327, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -63
1521735770328, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -63
1521735770329, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -63
1521735770329, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -63
1521735770330, 64:f6:9d:43:1b:b6, 02:00:00:00:00:00, -63
1521735770330, 64:f6:9d:43:1b:b3, 02:00:00:00:00:00, -63
1521735770331, 64:f6:9d:21:59:65, 02:00:00:00:00:00, -64
1521735770332, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -64
1521735770333, 64:f6:9d:21:59:60, 02:00:00:00:00:00, -64
1521735770334, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -65
1521735770335, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -66
1521735770336, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -66
1521735770336, 64:f6:9d:36:85:b0, 02:00:00:00:00:00, -66
1521735770337, 64:f6:9d:36:85:b4, 02:00:00:00:00:00, -66
1521735770338, 64:f6:9d:36:85:b5, 02:00:00:00:00:00, -66
1521735770339, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -67
1521735770340, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -67
1521735770340, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -67
1521735770341, 64:f6:9d:3a:94:06, 02:00:00:00:00:00, -67
1521735770343, 64:f6:9d:37:a5:7f, 02:00:00:00:00:00, -69
1521735770344, 64:f6:9d:3a:8a:b4, 02:00:00:00:00:00, -70
1521735770347, 64:f6:9d:37:a5:79, 02:00:00:00:00:00, -70
1521735770348, 64:f6:9d:37:a5:7b, 02:00:00:00:00:00, -70
1521735770348, 64:f6:9d:37:a5:7a, 02:00:00:00:00:00, -70
1521735770349, 64:f6:9d:37:a5:7c, 02:00:00:00:00:00, -70
1521735770350, 64:f6:9d:48:ab:3b, 02:00:00:00:00:00, -70
1521735770351, 64:f6:9d:48:ab:3a, 02:00:00:00:00:00, -70
1521735770352, 64:f6:9d:3a:8a:b0, 02:00:00:00:00:00, -70
1521735770353, 64:f6:9d:3a:8a:b3, 02:00:00:00:00:00, -70
1521735770354, 64:f6:9d:37:a5:7d, 02:00:00:00:00:00, -71
1521735770355, 64:f6:9d:48:ab:3f, 02:00:00:00:00:00, -71
1521735770355, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -72
1521735770356, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -72
1521735770357, 64:f6:9d:3a:94:0a, 02:00:00:00:00:00, -72
1521735770357, 64:f6:9d:3a:94:0c, 02:00:00:00:00:00, -72
1521735770358, 64:f6:9d:3a:94:0d, 02:00:00:00:00:00, -72
1521735770359, 64:f6:9d:3a:94:09, 02:00:00:00:00:00, -73
1521735770360, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -74
1521735770361, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -74
1521735770362, 64:f6:9d:36:82:1f, 02:00:00:00:00:00, -74
1521735770363, 64:f6:9d:36:82:1a, 02:00:00:00:00:00, -74
1521735770364, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -74
1521735770364, 64:f6:9d:36:82:1b, 02:00:00:00:00:00, -75
1521735770365, 64:f6:9d:21:59:6f, 02:00:00:00:00:00, -76
1521735770366, 64:f6:9d:21:59:6b, 02:00:00:00:00:00, -77
1521735770367, 64:f6:9d:43:1b:95, 02:00:00:00:00:00, -78
1521735770367, 64:f6:9d:37:a9:95, 02:00:00:00:00:00, -78
1521735770368, 64:f6:9d:43:1b:94, 02:00:00:00:00:00, -78
1521735770369, 64:f6:9d:37:a9:92, 02:00:00:00:00:00, -78
1521735770370, 64:f6:9d:37:a9:96, 02:00:00:00:00:00, -78
1521735770371, 64:f6:9d:3a:8a:bf, 02:00:00:00:00:00, -81
1521735770373, 64:f6:9d:3a:8f:55, 02:00:00:00:00:00, -81
1521735770374, 64:f6:9d:43:22:96, 02:00:00:00:00:00, -81
1521735770375, 64:f6:9d:3a:8a:ba, 02:00:00:00:00:00, -82
1521735770377, 64:f6:9d:3a:8a:bc, 02:00:00:00:00:00, -82
1521735770379, 64:f6:9d:43:22:12, 02:00:00:00:00:00, -82
1521735770380, 64:f6:9d:43:22:95, 02:00:00:00:00:00, -83
1521735770382, 64:f6:9d:36:85:b9, 02:00:00:00:00:00, -83
