Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521733881090, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -30
1521733881091, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -30
1521733881092, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -30
1521733881093, 64:f6:9d:43:1b:b2, 02:00:00:00:00:00, -30
1521733881094, 64:f6:9d:43:1b:bc, 02:00:00:00:00:00, -34
1521733881095, 64:f6:9d:43:1b:bf, 02:00:00:00:00:00, -34
1521733881095, 64:f6:9d:43:1b:bb, 02:00:00:00:00:00, -34
1521733881096, 64:f6:9d:43:1b:bd, 02:00:00:00:00:00, -35
1521733881097, 64:f6:9d:43:1b:b9, 02:00:00:00:00:00, -35
1521733881097, 64:f6:9d:43:1b:ba, 02:00:00:00:00:00, -35
1521733881098, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -50
1521733881099, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -50
1521733881100, 64:f6:9d:36:82:12, 02:00:00:00:00:00, -50
1521733881101, 64:f6:9d:36:82:16, 02:00:00:00:00:00, -50
1521733881102, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -53
1521733881103, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -54
1521733881105, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -54
1521733881106, 64:f6:9d:3a:94:03, 02:00:00:00:00:00, -54
1521733881107, 64:f6:9d:37:a7:1b, 02:00:00:00:00:00, -55
1521733881108, 64:f6:9d:43:20:d6, 02:00:00:00:00:00, -57
1521733881109, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -57
1521733881110, 64:f6:9d:43:20:d2, 02:00:00:00:00:00, -57
1521733881111, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -58
1521733881112, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -58
1521733881113, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -58
1521733881114, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -58
1521733881114, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -58
1521733881115, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -59
1521733881116, 64:f6:9d:36:82:1a, 02:00:00:00:00:00, -59
