Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521734202833, 64:f6:9d:43:22:12, 02:00:00:00:00:00, -80
1521734202834, 64:f6:9d:3a:8f:fd, 02:00:00:00:00:00, -81
1521734202835, 64:f6:9d:43:1d:25, 02:00:00:00:00:00, -81
1521734202835, 64:f6:9d:3a:8f:fb, 02:00:00:00:00:00, -82
1521734202836, 64:f6:9d:3a:8f:fa, 02:00:00:00:00:00, -82
1521734202837, 64:f6:9d:43:20:df, 02:00:00:00:00:00, -83
1521734202838, 64:f6:9d:43:20:da, 02:00:00:00:00:00, -84
1521734202838, 64:f6:9d:3a:95:14, 02:00:00:00:00:00, -84
1521734202839, 64:f6:9d:37:a5:7a, 02:00:00:00:00:00, -85
1521734202840, 64:f6:9d:3a:8a:bb, 02:00:00:00:00:00, -85
1521734202841, 64:f6:9d:3a:8a:ba, 02:00:00:00:00:00, -85
1521734202842, 64:f6:9d:3a:8a:bf, 02:00:00:00:00:00, -85
1521734202842, 64:f6:9d:37:a5:7b, 02:00:00:00:00:00, -86
1521734202843, 64:f6:9d:37:9d:ea, 02:00:00:00:00:00, -88
1521734202844, 64:f6:9d:37:9d:ed, 02:00:00:00:00:00, -88
1521734202844, 64:f6:9d:37:9d:ef, 02:00:00:00:00:00, -90
1521734202845, 64:f6:9d:37:9d:e9, 02:00:00:00:00:00, -90
1521734207009, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -28
1521734207011, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -28
1521734207012, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -28
1521734207013, 64:f6:9d:37:a7:16, 02:00:00:00:00:00, -28
1521734207014, 64:f6:9d:37:a7:12, 02:00:00:00:00:00, -29
1521734207015, 64:f6:9d:37:a7:1b, 02:00:00:00:00:00, -38
1521734207016, 64:f6:9d:37:a7:1a, 02:00:00:00:00:00, -38
1521734207016, 64:f6:9d:37:a7:1f, 02:00:00:00:00:00, -38
1521734207017, 64:f6:9d:3a:94:03, 02:00:00:00:00:00, -44
1521734207018, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -46
1521734207019, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -46
1521734207020, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -46
1521734207021, 64:f6:9d:3a:94:06, 02:00:00:00:00:00, -46
1521734207022, 64:f6:9d:3a:94:0d, 02:00:00:00:00:00, -55
1521734207022, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -57
1521734207024, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -57
1521734207024, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -57
1521734207025, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -57
1521734207026, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -57
