Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521732964059, 64:f6:9d:37:a9:95, 02:00:00:00:00:00, -25
1521732964060, 64:f6:9d:37:a9:90, 02:00:00:00:00:00, -25
1521732964060, 64:f6:9d:37:a9:94, 02:00:00:00:00:00, -25
1521732964061, 64:f6:9d:37:a9:92, 02:00:00:00:00:00, -25
1521732964061, 64:f6:9d:37:a9:96, 02:00:00:00:00:00, -26
1521732964062, 64:f6:9d:37:a9:99, 02:00:00:00:00:00, -31
1521732964062, 64:f6:9d:37:a9:9a, 02:00:00:00:00:00, -37
1521732964063, 64:f6:9d:37:a9:9f, 02:00:00:00:00:00, -37
1521732964063, 64:f6:9d:37:a9:9c, 02:00:00:00:00:00, -37
1521732964064, 64:f6:9d:37:a9:9b, 02:00:00:00:00:00, -37
1521732964064, 64:f6:9d:37:a9:9d, 02:00:00:00:00:00, -37
1521732964065, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -54
1521732964065, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -54
1521732964065, 64:f6:9d:43:20:d3, 02:00:00:00:00:00, -54
1521732964066, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -55
1521732964066, 64:f6:9d:43:1b:b6, 02:00:00:00:00:00, -62
1521732964067, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -62
1521732964067, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -62
1521732964068, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -62
1521732964068, 64:f6:9d:43:1b:b2, 02:00:00:00:00:00, -62
1521732964069, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -63
1521732964069, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -64
1521732964069, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -64
1521732964070, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -66
1521732964070, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -66
1521732964071, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -66
1521732964071, 64:f6:9d:43:20:da, 02:00:00:00:00:00, -69
1521732964072, 64:f6:9d:43:20:df, 02:00:00:00:00:00, -69
1521732964072, 64:f6:9d:43:20:db, 02:00:00:00:00:00, -70
1521732964073, 64:f6:9d:43:20:dd, 02:00:00:00:00:00, -70
1521732964073, 64:f6:9d:43:20:d9, 02:00:00:00:00:00, -70
1521732964073, 64:f6:9d:43:20:dc, 02:00:00:00:00:00, -70
1521732964074, 64:f6:9d:48:ab:32, 02:00:00:00:00:00, -70
1521732964074, 64:f6:9d:48:ab:36, 02:00:00:00:00:00, -70
1521732964075, 64:f6:9d:48:ab:30, 02:00:00:00:00:00, -70
