Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521734145127, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -24
1521734145128, 64:f6:9d:3a:94:03, 02:00:00:00:00:00, -24
1521734145128, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -25
1521734145131, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -25
1521734145132, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -31
1521734145132, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -31
1521734145133, 64:f6:9d:3a:94:0a, 02:00:00:00:00:00, -31
1521734145134, 64:f6:9d:3a:94:0d, 02:00:00:00:00:00, -31
1521734145134, 64:f6:9d:3a:94:0c, 02:00:00:00:00:00, -32
1521734145135, 64:f6:9d:3a:94:09, 02:00:00:00:00:00, -33
1521734145135, 64:f6:9d:37:a7:12, 02:00:00:00:00:00, -47
1521734145136, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -50
1521734145136, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -51
1521734145137, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -52
1521734145137, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -57
1521734145138, 64:f6:9d:37:a7:1f, 02:00:00:00:00:00, -57
1521734145138, 64:f6:9d:43:1b:b3, 02:00:00:00:00:00, -57
1521734145139, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -58
1521734145139, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -58
1521734145140, 64:f6:9d:37:a7:1b, 02:00:00:00:00:00, -58
1521734145140, 64:f6:9d:37:a7:1a, 02:00:00:00:00:00, -58
1521734145141, 64:f6:9d:37:a7:1c, 02:00:00:00:00:00, -58
1521734145141, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -59
1521734145141, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -59
1521734145142, 64:f6:9d:48:ab:35, 02:00:00:00:00:00, -59
1521734145142, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -59
1521734145143, 64:f6:9d:48:ab:32, 02:00:00:00:00:00, -59
1521734145143, 64:f6:9d:48:ab:36, 02:00:00:00:00:00, -59
1521734145144, 64:f6:9d:48:ab:34, 02:00:00:00:00:00, -61
